price,live_rooms,live_square,map_city,map_lat,map_lon,year,house_complex_name,flat_floor,house_floor_num,flat_building,flat_renovation,live_furniture,flat_toilet,mortgage,flat_priv_dorm
21500000,1,33,алматы,43.207633425926,76.787427811855,2020,2403.0,4.0,10.0,3.0,1.0,2.0,2.0,0.0,2.0
70000000,3,100,алматы,43.231153,76.904529,2014,1514.0,4.0,10.0,3.0,1.0,1.0,2.0,0.0,2.0
33499999,2,43,алматы,43.244384054037,76.901809613304,1978,2322.0,3.0,5.0,2.0,2.0,2.0,2.0,0.0,2.0
15000000,1,31,алматы,43.341154757994,76.930470818676,2025,3178.0,9.0,9.0,3.0,5.0,2.0,2.0,0.0,2.0
22000000,3,63,алматы,43.373509,76.994846,1973,727.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0
24300000,1,31,алматы,43.245615,76.908257,1965,2215.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0
48500000,3,75,алматы,43.261932,76.82086,2018,636.0,7.0,14.0,3.0,1.0,1.0,3.0,0.0,2.0
28500000,2,46,алматы,43.215569289377,76.8636822857,1968,228.0,2.0,4.0,2.0,1.0,1.0,2.0,0.0,2.0
53500000,2,75,алматы,43.259421838792,76.927448301697,2015,630.0,3.0,16.0,3.0,2.0,2.0,2.0,0.0,2.0
38500000,3,57,алматы,43.200429547408,76.844237493343,1970,1601.0,2.0,4.0,2.0,2.0,2.0,2.0,0.0,2.0
69950000,3,110,алматы,43.243485568875,76.875818990302,2007,640.0,4.0,20.0,3.0,1.0,1.0,3.0,0.0,2.0
59990000,3,81,алматы,43.272584839735,76.946390413007,2022,1822.0,11.0,13.0,3.0,1.0,2.0,2.0,0.0,2.0
38000000,2,47,алматы,43.288447548674,76.949766920982,2022,2236.0,7.0,13.0,3.0,1.0,2.0,2.0,0.0,2.0
26500000,1,45,алматы,43.221572460565,76.786434091249,2020,1124.0,4.0,9.0,3.0,1.0,2.0,2.0,0.0,2.0
28000000,2,43,алматы,43.216125907828,76.863823146166,1966,643.0,2.0,4.0,2.0,2.0,1.0,2.0,0.0,2.0
35000000,3,65,алматы,43.321429,76.9183,1985,1601.0,4.0,5.0,2.0,2.0,2.0,1.0,0.0,2.0
82000000,2,72,алматы,43.264545388922,76.966768016904,2022,1554.0,11.0,17.0,3.0,5.0,2.0,2.0,0.0,2.0
81000000,4,84,алматы,43.240394,76.907251,1970,1601.0,2.0,4.0,1.0,1.0,1.0,3.0,0.0,2.0
30000000,2,40,алматы,43.229117,76.901196,1960,1070.0,1.0,4.0,1.0,2.0,1.0,2.0,0.0,2.0
39500000,2,45,алматы,43.217673394979,76.878786797879,2025,3426.0,4.0,9.0,3.0,1.0,2.0,2.0,0.0,2.0
72000000,2,81,алматы,43.203493,76.871552,2016,755.0,2.0,12.0,3.0,1.0,2.0,3.0,0.0,2.0
22000000,1,49,алматы,43.221705980823,76.786440765848,2020,1124.0,1.0,6.0,3.0,2.0,1.0,2.0,0.0,2.0
30000000,2,60,алматы,43.215767753581,76.778116125635,2022,1124.0,4.0,5.0,2.0,2.0,1.0,1.0,0.0,2.0
57000000,2,72,алматы,43.206632334711,76.884845495224,2016,123.0,6.0,16.0,3.0,2.0,2.0,2.0,0.0,2.0
32000000,1,34,алматы,43.260625,76.939321,1966,601.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0
81500000,2,79,алматы,43.188568713643,76.87068737163,2017,103.0,4.0,8.0,3.0,2.0,1.0,3.0,0.0,2.0
85000000,3,105,алматы,43.233894267748,76.875101566839,2020,1206.0,4.0,6.0,3.0,1.0,2.0,2.0,0.0,2.0
62000000,1,50,алматы,43.197309220898,76.894640553642,2021,1478.0,6.0,16.0,3.0,6.0,2.0,2.0,0.0,2.0
36500000,3,57,алматы,43.225819,76.892123,1961,1601.0,2.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0
69000000,4,92,алматы,43.260422,76.915866,1978,2587.0,3.0,8.0,2.0,1.0,2.0,1.0,0.0,2.0
20447000,1,44,алматы,43.325965249433,77.020528935556,2024,1601.0,1.0,4.0,3.0,6.0,2.0,2.0,0.0,2.0
37500000,3,82,алматы,43.260113,76.861491,2024,2970.0,8.0,12.0,3.0,1.0,2.0,2.0,0.0,2.0
30000000,1,40,алматы,43.212092943161,76.793770777295,2022,2075.0,1.0,12.0,3.0,1.0,1.0,2.0,0.0,2.0
29500000,3,65,алматы,43.177557,76.864518,2018,1601.0,5.0,6.0,1.0,6.0,2.0,2.0,0.0,2.0
36000000,2,55,алматы,43.246846996551,76.869769298853,2022,1833.0,3.0,5.0,3.0,2.0,1.0,2.0,0.0,2.0
42500000,1,41,алматы,43.214522421881,76.892049908802,2019,1189.0,12.0,12.0,3.0,1.0,1.0,2.0,0.0,2.0
40600000,2,57,алматы,43.252788226105,76.914993878718,1988,3426.0,5.0,9.0,2.0,4.0,2.0,1.0,0.0,2.0
43000000,3,57,алматы,43.196376,76.88897,1977,1409.0,1.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0
51000000,1,46,алматы,43.204436181418,76.897387504578,2018,871.0,4.0,12.0,3.0,1.0,2.0,2.0,0.0,2.0
52000000,3,72,алматы,43.220117,76.839006,1991,2620.0,5.0,9.0,2.0,4.0,2.0,2.0,0.0,2.0
44000000,2,65,алматы,43.218298294283,76.880121253562,2017,534.0,4.0,16.0,3.0,1.0,2.0,2.0,0.0,2.0
55000000,2,46,алматы,43.243926153656,76.923499042056,2020,1324.0,6.0,13.0,3.0,1.0,2.0,2.0,0.0,2.0
42000000,2,62,алматы,43.286238,77.000496,2018,1601.0,1.0,5.0,3.0,1.0,1.0,2.0,0.0,2.0
27000000,2,46,алматы,43.209388,76.867464,1972,1694.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,2.0
31000000,2,64,алматы,43.281372610029,76.819513803005,2015,897.0,2.0,9.0,2.0,1.0,2.0,1.0,0.0,2.0
16500000,2,35,алматы,43.206699613942,76.78490229401,2025,2837.0,5.0,6.0,2.0,1.0,2.0,2.0,0.0,2.0
25500000,1,35,алматы,43.320176,76.90885,1985,1601.0,2.0,5.0,2.0,1.0,2.0,2.0,0.0,2.0
23500000,1,33,алматы,43.223982680319,76.862756624328,1968,1522.0,3.0,4.0,2.0,2.0,2.0,2.0,0.0,2.0
39500000,3,63,алматы,43.254230319298,76.876565906746,1980,2377.0,2.0,5.0,2.0,2.0,1.0,1.0,0.0,2.0
36500000,2,56,алматы,43.218889,76.902948,1976,3119.0,5.0,5.0,1.0,2.0,1.0,1.0,0.0,2.0
38500000,3,58,алматы,43.25385,76.919971,1973,1382.0,4.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0
44200000,2,45,алматы,43.221009696864,76.886923955006,2023,1959.0,15.0,16.0,3.0,1.0,2.0,2.0,0.0,2.0
31700000,2,48,алматы,43.221009696864,76.886923955006,2023,1959.0,15.0,15.0,3.0,1.0,2.0,2.0,0.0,2.0
44000000,2,52,алматы,43.230504201934,76.926601021456,1986,2147.0,3.0,5.0,1.0,2.0,2.0,1.0,0.0,2.0
50000000,2,62,алматы,43.231210510457,76.885457494783,2014,601.0,16.0,17.0,3.0,1.0,1.0,3.0,0.0,2.0
29000000,2,68,алматы,43.359425,76.923331,2010,2801.0,6.0,6.0,3.0,1.0,2.0,1.0,1.0,2.0
42000000,3,60,алматы,43.213485132177,76.873423034393,1986,2376.0,4.0,5.0,2.0,2.0,2.0,1.0,0.0,2.0
31500000,2,58,алматы,43.266961,76.821174,2018,1420.0,9.0,12.0,3.0,1.0,2.0,2.0,0.0,2.0
48000000,1,54,алматы,43.228256,76.943489,2008,1601.0,3.0,9.0,3.0,2.0,1.0,2.0,0.0,2.0
27500000,2,41,алматы,43.222318,76.849633,1983,1773.0,1.0,5.0,2.0,1.0,2.0,2.0,0.0,2.0
25500000,2,43,алматы,43.328978,76.96495,1989,2588.0,4.0,5.0,1.0,1.0,1.0,1.0,0.0,2.0
21000000,1,42,алматы,43.321736493381,77.018903561938,2024,1866.0,3.0,6.0,3.0,6.0,2.0,2.0,0.0,2.0
37500000,3,78,алматы,43.324452,76.984722,2018,977.0,3.0,5.0,3.0,2.0,2.0,1.0,0.0,2.0
40500000,2,57,алматы,43.216353,76.890048,2016,1601.0,1.0,12.0,3.0,2.0,2.0,2.0,0.0,2.0
46500000,2,50,алматы,43.252869681615,76.901762959681,2020,1434.0,9.0,17.0,3.0,1.0,2.0,2.0,0.0,2.0
51000000,2,56,алматы,43.237385383338,76.881186447188,2014,1601.0,13.0,20.0,3.0,1.0,2.0,2.0,0.0,2.0
34500000,2,64,алматы,43.247510845296,76.868886455483,2012,3191.0,4.0,6.0,3.0,1.0,1.0,2.0,0.0,2.0
51000000,3,88,алматы,43.285929,77.002921,2019,3192.0,5.0,9.0,3.0,1.0,2.0,2.0,0.0,2.0
47000000,2,50,алматы,43.264117273417,76.933532953262,2024,2758.0,1.0,9.0,3.0,6.0,2.0,2.0,0.0,2.0
22500000,1,34,алматы,43.221719461821,76.786562521148,2020,242.0,4.0,6.0,3.0,2.0,2.0,2.0,0.0,2.0
57000000,2,72,алматы,43.206632334711,76.884845495224,2016,123.0,6.0,16.0,3.0,1.0,1.0,2.0,0.0,2.0
46000000,3,60,алматы,43.253561,76.905355,1970,1601.0,2.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0
30000000,1,40,алматы,43.226686,76.834442,1992,2165.0,5.0,9.0,2.0,1.0,2.0,2.0,0.0,2.0
40500000,3,62,алматы,43.246986421416,76.900990957007,1978,19.0,4.0,5.0,2.0,2.0,2.0,2.0,0.0,2.0
63000000,3,84,алматы,43.266862,76.944603,1977,1601.0,3.0,9.0,1.0,1.0,2.0,1.0,0.0,2.0
53000000,2,43,алматы,43.252021092113,76.897559165955,2020,1323.0,6.0,12.0,3.0,1.0,2.0,2.0,0.0,2.0
51500000,2,72,алматы,43.268967369064,76.945720911026,2022,1440.0,6.0,10.0,3.0,1.0,1.0,1.0,0.0,2.0
54000000,2,74,алматы,43.247545056863,76.919074672551,2006,26.0,3.0,11.0,3.0,2.0,1.0,1.0,0.0,2.0
29400000,2,55,алматы,43.230469366362,76.780980100066,2020,1821.0,7.0,9.0,3.0,2.0,1.0,2.0,0.0,2.0
30500000,2,43,алматы,43.253679876698,76.87637338525,1980,1997.0,2.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0
31500000,1,30,алматы,43.24520699842,76.870186635763,2021,1198.0,8.0,12.0,2.0,1.0,2.0,2.0,0.0,2.0
29500000,2,56,алматы,43.260503549015,76.82140531891,2019,636.0,10.0,12.0,3.0,1.0,2.0,3.0,0.0,2.0
29900000,2,50,алматы,43.24727,76.840245,1975,2140.0,2.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0
14000000,1,20,алматы,43.329987,76.814257,2018,1601.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0
52500000,2,44,алматы,43.240405217908,76.909024952709,2020,984.0,12.0,16.0,3.0,1.0,2.0,2.0,0.0,2.0
34000000,2,44,алматы,43.220978,76.872675,1975,1009.0,3.0,5.0,2.0,1.0,1.0,1.0,0.0,2.0
33000000,3,60,алматы,43.235010617912,76.857341274751,1971,1601.0,3.0,4.0,2.0,2.0,2.0,1.0,0.0,2.0
38000000,3,65,алматы,43.260036749,76.901961301666,2025,2729.0,8.0,14.0,3.0,6.0,2.0,2.0,0.0,2.0
55000000,3,72,алматы,43.2497144011,76.88202460051,1995,2091.0,4.0,9.0,2.0,1.0,1.0,1.0,0.0,2.0
35000000,2,62,алматы,43.219841,76.796489,2012,640.0,4.0,16.0,3.0,1.0,2.0,2.0,0.0,2.0
30000000,2,51,алматы,43.262463068119,76.894135582059,2024,2973.0,3.0,12.0,3.0,1.0,2.0,2.0,0.0,2.0
67000000,3,90,алматы,43.202107,76.874723,2011,2653.0,9.0,16.0,3.0,1.0,1.0,2.0,0.0,2.0
31500000,1,33,алматы,43.244092,76.941926,1964,526.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,2.0
38000000,1,40,алматы,43.217588011385,76.878253893997,2025,3426.0,5.0,9.0,3.0,6.0,3.0,2.0,0.0,2.0
39500000,2,57,алматы,43.216353,76.890048,2016,1731.0,1.0,12.0,3.0,1.0,2.0,1.0,0.0,2.0
42500000,1,30,алматы,43.235081,76.957035,1973,1601.0,4.0,5.0,2.0,1.0,1.0,1.0,0.0,2.0
78500000,2,77,алматы,43.230187678466,76.939114198105,2023,1072.0,12.0,20.0,3.0,1.0,2.0,2.0,0.0,2.0
53000000,1,39,алматы,43.240405217908,76.909024952709,2018,984.0,11.0,14.0,3.0,1.0,2.0,2.0,0.0,2.0
31000000,1,46,алматы,43.233298108774,76.886203498708,1985,751.0,1.0,5.0,2.0,2.0,1.0,1.0,0.0,2.0
62000000,3,75,алматы,43.236277032634,76.893507318766,2016,876.0,13.0,18.0,3.0,1.0,2.0,2.0,0.0,2.0
35000000,1,41,алматы,43.218298294283,76.880121253562,2017,534.0,2.0,16.0,3.0,1.0,1.0,2.0,0.0,2.0
59900000,4,93,алматы,43.237961741321,76.835623900803,1987,2379.0,9.0,9.0,2.0,2.0,2.0,1.0,0.0,2.0
43500000,4,84,алматы,43.337187,76.911563,1988,1601.0,5.0,5.0,2.0,2.0,1.0,1.0,0.0,2.0
28000000,2,46,алматы,43.214813659621,76.864106074729,1968,1462.0,2.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0
25000000,2,54,алматы,43.355839,76.987767,1976,777.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,2.0
66000000,2,58,алматы,43.204959,76.899462,1986,1601.0,4.0,5.0,1.0,2.0,1.0,1.0,0.0,2.0
48000000,2,52,алматы,43.198578,76.893165,1989,820.0,7.0,6.0,3.0,1.0,1.0,1.0,0.0,2.0
46500000,3,74,алматы,43.221076,76.842617,2014,1753.0,7.0,11.0,3.0,1.0,1.0,2.0,1.0,2.0
41000000,3,58,алматы,43.249023,76.918704,1977,1124.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,2.0
54000000,3,66,алматы,43.24320617919,76.855535171577,2023,2375.0,13.0,18.0,3.0,1.0,1.0,2.0,0.0,2.0
36500000,2,54,алматы,43.250678,76.868794,1985,1601.0,2.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0
43000000,2,64,алматы,43.288508,77.003829,2022,2513.0,7.0,7.0,3.0,1.0,1.0,2.0,0.0,2.0
27900000,1,51,алматы,43.222515,76.787038,2021,3470.0,2.0,10.0,3.0,1.0,1.0,2.0,0.0,2.0
57000000,3,72,алматы,43.234976,76.891584,1988,524.0,4.0,9.0,2.0,1.0,2.0,2.0,0.0,2.0
52000000,3,74,алматы,43.21766,76.839733,1996,2913.0,8.0,9.0,2.0,2.0,2.0,1.0,0.0,2.0
48000000,3,63,алматы,43.214999,76.894576,1984,2981.0,2.0,5.0,2.0,1.0,1.0,1.0,0.0,2.0
12000000,1,18,алматы,43.169978977527,76.874259041664,2016,198.0,1.0,5.0,3.0,1.0,1.0,2.0,0.0,2.0
53000000,3,117,алматы,43.28692678153,77.001560169311,2010,1601.0,5.0,5.0,3.0,2.0,2.0,2.0,0.0,2.0
74900000,3,92,алматы,43.275191931784,76.8151113248,2024,2147.0,12.0,12.0,3.0,1.0,1.0,3.0,0.0,2.0
27000000,2,38,алматы,43.224343817032,76.890278669975,1962,1674.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,2.0
25500000,2,58,алматы,43.221483955933,76.794102000235,2012,92.0,1.0,16.0,3.0,2.0,2.0,2.0,0.0,2.0
40000000,2,50,алматы,43.2249,76.958122,1972,1601.0,2.0,4.0,1.0,4.0,2.0,1.0,0.0,2.0
28000000,2,57,алматы,43.339817,76.945681,1985,374.0,3.0,5.0,1.0,4.0,2.0,1.0,0.0,2.0
47000000,2,47,алматы,43.169999152761,76.909871659228,2024,2066.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,2.0
53000000,4,86,алматы,43.256568,76.884847,1987,1846.0,4.0,5.0,2.0,2.0,2.0,1.0,0.0,2.0
32000000,2,56,алматы,43.265179638936,76.918001685368,2021,1522.0,9.0,13.0,3.0,4.0,2.0,2.0,0.0,2.0
62500000,4,95,алматы,43.33347,76.949112,2015,3213.0,5.0,5.0,3.0,1.0,1.0,1.0,0.0,2.0
37500000,1,45,алматы,43.218052680978,76.890834815623,2020,1750.0,11.0,13.0,3.0,1.0,2.0,2.0,0.0,2.0
23000000,2,42,алматы,43.353356675561,76.924540733799,1969,1601.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0
49000000,2,60,алматы,43.206135,76.901744,1982,1427.0,8.0,9.0,2.0,1.0,1.0,2.0,0.0,2.0
36000000,1,35,алматы,43.226207,76.907413,1960,2779.0,3.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0
23000000,1,32,алматы,43.231110968126,76.864351818881,1970,1601.0,4.0,4.0,2.0,1.0,1.0,2.0,0.0,2.0
40000000,2,68,алматы,43.325187,77.021867,2023,1601.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0
75000000,3,105,алматы,43.206632334711,76.884845495224,2015,123.0,4.0,18.0,3.0,2.0,2.0,3.0,0.0,2.0
19000000,1,41,алматы,43.322118329096,77.017194578503,2025,1866.0,5.0,9.0,3.0,1.0,2.0,2.0,0.0,2.0
57000000,2,61,алматы,43.208523854873,76.892832802624,2024,2199.0,9.0,16.0,3.0,6.0,2.0,2.0,0.0,2.0
32000000,2,44,алматы,43.225609,76.866342,1966,1222.0,2.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0
26000000,1,30,алматы,43.260521727301,76.938479330024,1964,1601.0,3.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0
30000000,3,55,алматы,43.228243,76.883715,1979,280.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0
21500000,1,41,алматы,43.327259,76.924741,1985,1717.0,1.0,5.0,2.0,2.0,2.0,2.0,0.0,2.0
65000000,3,72,алматы,43.260727805256,76.915200812164,1978,2155.0,3.0,8.0,2.0,2.0,2.0,2.0,0.0,2.0
45000000,2,69,алматы,43.288614411414,77.000030958433,2024,3090.0,3.0,6.0,3.0,1.0,2.0,2.0,0.0,2.0
35000000,3,59,алматы,43.175728677665,76.873038169311,1973,1601.0,3.0,5.0,2.0,2.0,2.0,2.0,0.0,2.0
25500000,1,36,алматы,43.211505989737,76.851030240804,1995,2075.0,1.0,5.0,1.0,1.0,2.0,2.0,0.0,2.0
41000000,3,58,алматы,43.249023,76.918704,1977,1601.0,2.0,5.0,2.0,1.0,2.0,2.0,0.0,2.0
28500000,1,40,алматы,43.233163,76.831595,1985,715.0,2.0,9.0,2.0,2.0,2.0,2.0,0.0,2.0
27000000,2,42,алматы,43.246528,76.897297,1979,3369.0,5.0,5.0,2.0,2.0,2.0,2.0,0.0,2.0
27000000,1,44,алматы,43.241340485664,76.810090851075,2010,11.0,7.0,9.0,3.0,1.0,1.0,2.0,0.0,2.0
28500000,1,32,алматы,43.203012727103,76.873384364015,2020,1137.0,3.0,12.0,3.0,1.0,2.0,2.0,0.0,2.0
67000000,3,91,алматы,43.260205608741,76.949571849213,1978,1910.0,4.0,5.0,1.0,2.0,3.0,2.0,0.0,2.0
44500000,3,73,алматы,43.223895,76.837991,1989,1601.0,5.0,9.0,2.0,2.0,2.0,2.0,0.0,2.0
75000000,4,98,алматы,43.255734,76.914195,2003,1601.0,2.0,7.0,1.0,1.0,2.0,3.0,0.0,2.0
70000000,4,90,алматы,43.218468,76.87475,1982,1601.0,2.0,5.0,1.0,1.0,2.0,3.0,0.0,2.0
21500000,1,35,алматы,43.29747954339,76.832830936969,2024,3245.0,4.0,5.0,3.0,1.0,2.0,2.0,0.0,2.0
20900000,1,41,алматы,43.301356,76.840048,2017,957.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0
53500000,3,82,алматы,43.241951,76.898672,1983,2130.0,5.0,5.0,1.0,2.0,2.0,3.0,0.0,2.0
23500000,1,33,алматы,43.230805,76.865506,1966,1117.0,4.0,5.0,2.0,2.0,1.0,2.0,0.0,2.0
60000000,2,50,алматы,43.204436181418,76.897387504578,2018,871.0,11.0,11.0,3.0,1.0,2.0,2.0,0.0,2.0
28500000,2,43,алматы,43.2655259671,76.936155609786,1973,1601.0,2.0,5.0,2.0,1.0,2.0,2.0,0.0,2.0
54000000,3,90,алматы,43.206483,76.86379,2000,3002.0,5.0,5.0,3.0,4.0,2.0,1.0,0.0,2.0
38000000,2,47,алматы,43.252229459895,76.901961512085,2020,1434.0,12.0,17.0,3.0,1.0,1.0,2.0,0.0,2.0
37500000,3,75,алматы,43.21196202967,76.792943103344,2019,2280.0,8.0,9.0,3.0,1.0,1.0,1.0,0.0,2.0
52000000,3,58,алматы,43.243179,76.904619,1964,2167.0,4.0,4.0,2.0,1.0,1.0,2.0,0.0,2.0
57000000,4,98,алматы,43.265897798354,76.947666305557,1984,242.0,1.0,5.0,2.0,2.0,2.0,3.0,0.0,2.0
34000000,3,57,алматы,43.219050298131,76.893042746033,1961,159.0,3.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0
46900000,2,48,алматы,43.236697447736,76.897770222931,2015,20.0,7.0,17.0,3.0,2.0,2.0,2.0,0.0,2.0
30000000,2,49,алматы,43.266703546156,76.819914404307,2024,1117.0,4.0,12.0,3.0,1.0,2.0,2.0,0.0,2.0
82000000,3,101,алматы,43.205207863092,76.88541019997,2015,123.0,7.0,18.0,3.0,1.0,2.0,3.0,0.0,2.0
59000000,2,72,алматы,43.208075565252,76.913166106513,2005,29.0,2.0,13.0,3.0,1.0,1.0,1.0,0.0,2.0
68000000,2,65,алматы,43.233894267748,76.875101566839,2020,1206.0,9.0,12.0,3.0,1.0,1.0,3.0,0.0,2.0
41000000,2,49,алматы,43.235130789582,76.888201492933,1985,2236.0,4.0,5.0,2.0,1.0,1.0,2.0,0.0,2.0
29000000,2,40,алматы,43.226312,76.908805,1960,3366.0,4.0,4.0,1.0,1.0,3.0,2.0,0.0,2.0
33000000,1,48,алматы,43.267748,76.955472,2008,2328.0,9.0,10.0,3.0,2.0,1.0,2.0,0.0,2.0
49500000,3,68,алматы,43.269114,76.937183,1975,2588.0,2.0,5.0,1.0,2.0,2.0,1.0,0.0,2.0
52000000,2,60,алматы,43.230754022994,76.881036758423,2018,983.0,12.0,12.0,3.0,2.0,1.0,1.0,0.0,2.0
76500000,2,58,алматы,43.230858942259,76.946917269004,2019,3169.0,28.0,30.0,3.0,1.0,2.0,2.0,0.0,2.0
54000000,2,57,алматы,43.194727434583,76.931100420965,2019,576.0,1.0,9.0,3.0,1.0,2.0,2.0,0.0,2.0
40000000,2,67,алматы,43.188929,76.821363,2013,1601.0,2.0,6.0,3.0,1.0,1.0,2.0,0.0,2.0
14500000,1,18,алматы,43.237178971042,76.85954866741,1975,1599.0,1.0,5.0,2.0,1.0,2.0,2.0,0.0,1.0
14500000,1,20,алматы,43.215191953235,76.869420745806,1970,1904.0,3.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0
13000000,1,17,алматы,43.287859,77.003963,2020,1601.0,9.0,9.0,3.0,2.0,2.0,2.0,0.0,2.0
33000000,2,65,алматы,43.311538,76.973888,2016,1601.0,7.0,9.0,3.0,1.0,2.0,1.0,0.0,2.0
36000000,3,79,алматы,43.24739267165,76.806197081648,2024,2691.0,2.0,12.0,3.0,6.0,2.0,2.0,0.0,2.0
36500000,1,41,алматы,43.25222168292,76.907919289686,1973,1286.0,3.0,5.0,1.0,2.0,1.0,2.0,0.0,2.0
30000000,3,63,алматы,43.301822,76.838072,2019,655.0,3.0,5.0,3.0,1.0,2.0,2.0,1.0,2.0
39490000,2,60,алматы,43.205619983552,76.874166785389,1979,777.0,6.0,9.0,2.0,2.0,2.0,1.0,0.0,2.0
78800000,3,80,алматы,43.176279518043,76.897626303456,2021,1836.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0
29000000,1,35,алматы,43.252136,76.910413,1972,633.0,3.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0
73000000,2,75,алматы,43.204436181418,76.897387504578,2018,871.0,4.0,12.0,3.0,1.0,1.0,3.0,0.0,2.0
52000000,2,65,алматы,43.212969,76.854008,2006,2875.0,5.0,9.0,3.0,1.0,1.0,1.0,0.0,2.0
40000000,1,40,алматы,43.21750275816,76.878055490603,2025,3426.0,7.0,9.0,3.0,1.0,2.0,2.0,0.0,2.0
78000000,3,92,алматы,43.295339977654,76.991738856618,2022,1819.0,3.0,7.0,3.0,1.0,1.0,3.0,0.0,2.0
14500000,1,22,алматы,43.242778,76.840389,1976,1323.0,5.0,5.0,1.0,1.0,2.0,2.0,0.0,1.0
32000000,2,53,алматы,43.296535653257,76.977775096784,2022,1428.0,8.0,9.0,3.0,1.0,3.0,1.0,1.0,2.0
17000000,1,33,алматы,43.209059541386,76.7845168711,2025,3172.0,3.0,9.0,3.0,4.0,2.0,2.0,0.0,2.0
40000000,2,65,алматы,43.264017533481,76.918240584418,2025,1522.0,8.0,12.0,2.0,6.0,2.0,2.0,0.0,2.0
40000000,2,64,алматы,43.274502302328,76.815229655076,2024,2147.0,4.0,12.0,3.0,1.0,2.0,2.0,0.0,2.0
31000000,1,31,алматы,43.229432,76.85761,1973,271.0,5.0,5.0,2.0,1.0,2.0,2.0,0.0,2.0
35000000,3,64,алматы,43.31893,76.916728,2018,1522.0,1.0,9.0,3.0,2.0,2.0,2.0,0.0,2.0
35000000,2,49,алматы,43.226559374521,76.842068919256,1987,1601.0,5.0,5.0,2.0,2.0,2.0,2.0,0.0,2.0
41500000,2,59,алматы,43.216353,76.890048,2015,1274.0,6.0,12.0,3.0,1.0,3.0,1.0,0.0,2.0
71000000,2,75,алматы,43.204418781716,76.912046670859,2024,1310.0,6.0,12.0,3.0,6.0,2.0,2.0,0.0,2.0
21700000,1,45,алматы,43.32013007148,77.019565810865,2024,1866.0,8.0,12.0,3.0,6.0,2.0,2.0,0.0,2.0
12600000,1,21,алматы,43.209789,76.888584,1976,366.0,3.0,5.0,1.0,1.0,2.0,2.0,0.0,2.0
45000000,4,75,алматы,43.262024318126,76.925843136245,1981,400.0,5.0,5.0,2.0,1.0,1.0,1.0,0.0,2.0
70000000,3,75,алматы,43.233894267748,76.875101566839,2019,1206.0,10.0,16.0,3.0,1.0,2.0,2.0,0.0,2.0
38000000,3,70,алматы,43.255908420113,76.862363315565,1986,1754.0,3.0,5.0,1.0,2.0,2.0,1.0,0.0,2.0
17500000,1,22,алматы,43.303920432126,76.900499170335,2021,1809.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0
33500000,2,75,алматы,43.217749915663,76.779927110326,2022,1124.0,6.0,10.0,3.0,6.0,2.0,1.0,0.0,2.0
36000000,1,70,алматы,43.223841127129,76.792911683095,2013,92.0,5.0,16.0,3.0,1.0,2.0,2.0,0.0,2.0
42000000,3,70,алматы,43.302329141807,76.998867487977,2023,1810.0,7.0,7.0,3.0,1.0,2.0,2.0,0.0,2.0
46500000,2,60,алматы,43.230754022994,76.881036758423,2018,983.0,10.0,12.0,3.0,1.0,2.0,2.0,0.0,2.0
27000000,1,32,алматы,43.221446873599,76.888992605537,1981,2375.0,2.0,4.0,2.0,2.0,2.0,2.0,0.0,2.0
36000000,2,40,алматы,43.267796317297,76.925256130626,2024,2505.0,12.0,12.0,3.0,1.0,2.0,2.0,0.0,2.0
53000000,3,67,алматы,43.262600696493,76.95184803662,1978,2928.0,7.0,9.0,1.0,2.0,2.0,1.0,0.0,2.0
56000000,3,86,алматы,43.18657764778,76.811290997139,2008,389.0,3.0,5.0,1.0,1.0,1.0,2.0,0.0,2.0
